id,name,pos,team_id,age,height,weight,ovr,pot,spd,acc,agi,str,awr,injury_status,morale,stamina,thp,tha_s,tha_m,tha_d,tup,rel,rr,cth,cit,pbk,rbk,iblk,oblk,mcv,zcv,prs,pmv,fmv,bsh,purs
671,Wesley French,C,9,26,76,307,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,C.J. Goodwin,CB,9,32,75,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Will Grier,QB,9,28,73,212,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,Tyler Guyton,OT,9,24,79,322,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Brock Hoffman,C,9,25,76,302,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,Traeshon Holden,WR,9,25,74,208,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,Malik Hooker,FS,9,31,73,212,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,James Houston,DE,9,26,73,241,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,Shemar James,LB,9,25,73,222,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,Buddy Johnson,LB,9,26,74,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,Robert Jones,G,9,27,76,321,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,Trevor Keegan,G,9,24,77,306,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,Marshawn Kneeland,DE,9,24,75,268,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,CeeDee Lamb,WR,9,28,74,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,Isaiah Land,DE,9,25,76,235,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,Marist Liufau,LB,9,24,74,239,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,Hunter Luepke,RB,9,25,73,238,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,Phil Mafah,RB,9,25,73,232,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,Christian Matthew,CB,9,26,74,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Joe Milton,QB,9,24,77,246,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,Jonathan Mingo,WR,9,25,74,225,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,"Kenneth Murray, Jr.",LB,9,28,74,241,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,Adedayo Odeleye,DE,9,23,77,283,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,Osa Odighizuwa,DT,9,27,74,280,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,DeMarvion Overshown,LB,9,25,75,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,George Pickens,WR,9,26,75,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,Dak Prescott,QB,9,32,74,238,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,Shavon Revel Jr.,CB,9,25,74,198,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,Robert Rochell,CB,9,27,72,193,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,Jack Sanborn,LB,9,26,74,234,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Miles Sanders,RB,9,29,71,211,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,Luke Schoonmaker,TE,9,25,77,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Trent Sieg,LS,9,30,76,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,Mazi Smith,DT,9,25,75,337,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,Tyler Smith,OT,9,26,77,332,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,Brevyn Spann-Ford,TE,9,24,79,270,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,Terence Steele,OT,9,28,78,310,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,John Stephens Jr.,TE,9,25,78,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Reddy Steward,DB,9,23,71,178,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,Juanyeh Thomas,SAF,9,25,75,217,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,Nathan Thomas,OT,9,24,77,330,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Solomon Thomas,DE,9,31,75,285,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,Jay Toia,DT,9,25,74,342,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Jalen Tolbert,WR,9,26,73,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,Payton Turner,DE,9,27,78,275,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,KaVontae Turpin,WR,9,26,69,153,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,Donovan Wilson,SAF,9,29,72,204,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,Javonte Williams,RB,9,27,70,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,Sam Williams,DE,9,26,76,261,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,Perrion Winfrey,DT,9,24,76,290,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,Kris Abrams-Draine,CB,10,24,71,178,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Nate Adkins,TE,10,25,75,252,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,Zach Allen,DE,10,29,76,285,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,Tyler Badie,RB,10,24,68,197,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,Levelle Bailey,LB,10,24,74,225,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,Michael Bandy,WR,10,25,70,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Jahdae Barron,CB,10,25,71,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,Garett Bolles,OT,10,31,77,300,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Nik Bonitto,LB,10,26,75,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Pat Bryant,WR,10,25,75,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,Michael Burton,FB,10,33,71,242,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Jonathon Cooper,LB,10,27,76,257,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,Jeremy Crawshaw,P,10,25,75,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,Frank Crum,OT,10,24,79,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,J.K. Dobbins,RB,10,28,70,212,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,Sam Ehlinger,QB,10,27,74,225,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737,Jonah Elliss,LB,10,24,74,246,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,Evan Engram,TE,10,31,75,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,Alex Forsyth,C,10,25,76,312,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Mitchell Fraboni,LS,10,26,74,223,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Troy Franklin,WR,10,24,75,180,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,John Franklin-Myers,DE,10,30,76,288,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Nick Gargiulo,G,10,23,77,327,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Dre Greenlaw,LB,10,29,72,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,RJ Harvey,RB,10,25,69,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Matt Henningsen,DE,10,25,75,291,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Talanoa Hufanga,SAF,10,27,72,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,Jordan Jackson,DT,10,24,77,294,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749,Brandon Jones,SAF,10,28,73,191,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,D.J. Jones,DT,10,31,72,305,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Sai'vion Jones,DE,10,25,77,289,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,Devon Key,SAF,10,24,72,208,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,Lucas Krull,TE,10,25,78,260,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,P.J. Locke,SAF,10,28,70,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,Caleb Lohner,TE,10,25,79,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,Wil Lutz,K,10,32,71,184,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,Mike McGlinchey,OT,10,30,80,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Jaleel McLaughlin,RB,10,25,67,187,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Ja'Quan McMillian,CB,10,25,70,183,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Quinn Meinerz,G,10,27,75,320,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Joseph Michalski,C,10,25,77,305,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Jordan Miller,DT,10,23,75,307,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Marvin Mims Jr.,WR,10,25,71,182,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Riley Moss,CB,10,25,72,193,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Patrick Murtagh,TE,10,24,78,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Bo Nix,QB,10,24,74,217,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Alex Palczewski,OT,10,25,78,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,Matt Peart,OT,10,28,79,318,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,A.T. Perry,WR,10,24,77,205,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,Ben Powers,G,10,29,76,310,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,Adam Prentice,RB,10,27,72,245,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,Karene Reid,LB,10,25,72,227,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Malcolm Roach,DT,10,28,75,290,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,Jaden Robinson,CB,10,25,72,193,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,Que Robinson,LB,10,25,76,243,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,Drew Sanders,LB,10,25,77,234,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,Trent Sherfield,WR,10,30,73,206,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,Alex Singleton,LB,10,29,74,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,JL Skinner,SAF,10,25,76,220,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Keidron Smith,DB,10,24,74,201,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Jarrett Stidham,QB,10,28,75,215,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Justin Strnad,LB,10,28,75,235,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Pat Surtain,CB,10,27,74,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Courtland Sutton,WR,10,30,76,216,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Reese Taylor,CB,10,23,69,188,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Thayer Thomas,WR,10,23,72,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Calvin Throckmorton,G,10,27,77,311,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Dondrea Tillman,LB,10,24,76,247,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Adam Trautman,TE,10,28,77,253,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,Jordan Turner,LB,10,25,73,231,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,Delarrin Turner-Yell,SAF,10,26,71,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,Eyioma Uwazurike,DT,10,25,78,320,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Deuce Vaughn,RB,10,25,65,185,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,Johnny Walker Jr.,LB,10,25,75,250,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Garret Wallow,LB,10,27,74,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,Luke Wattenberg,C,10,26,77,300,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,Kyrese Rowan,WR,10,25,70,185,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,Kristian Williams,DT,10,25,74,295,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,Myles Adams,DT,11,26,74,290,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,Kyle Allen,QB,11,29,75,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,Alex Anzalone,MLB,11,31,75,234,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Terrion Arnold,CB,11,24,72,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,Kayode Awosika,G,11,26,75,322,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,Derrick Barnes,LB,11,27,72,240,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
805,Jake Bates,K,11,24,70,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,C.J. Beathard,QB,11,31,74,215,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,Ronnie Bell,WR,11,25,72,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,Brian Branch,SAF,11,25,72,203,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,Jack Campbell,LB,11,25,77,246,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,Andre Carter,LB,11,24,78,256,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Devin Cochran,OT,11,25,79,330,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,Trystan Colon,C,11,28,75,317,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,Keith Cooper,DE,11,25,77,280,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Malik Cunningham,WR,11,24,73,190,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,Zach Cunningham,ILB,11,31,75,230,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,Marcus Davenport,DE,11,30,78,285,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,Taylor Decker,OT,11,32,79,324,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,Khalil Dorsey,CB,11,27,68,188,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
819,Ross Dwelley,TE,11,30,77,235,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,Kingsley Eguakun,C,11,23,75,305,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,Jack Fox,P,11,28,74,218,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,Miles Frazier,G,11,25,78,325,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,Jahmyr Gibbs,RB,11,25,69,202,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,Graham Glasgow,C,11,32,78,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,Jared Goff,QB,11,32,76,217,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,Erick Hallett,SAF,11,23,71,200,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,Thomas Harper,SAF,11,24,70,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,Hogan Hatten,LS,11,24,74,239,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,Justin Herron,G,11,28,77,305,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Zach Horton,TE,11,25,76,251,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Aidan Hutchinson,DE,11,26,79,268,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,Dan Jackson,SAF,11,25,73,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,Jamarco Jones,OT,11,28,76,315,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Kerby Joseph,SAF,11,26,72,210,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Tom Kennedy,WR,11,25,70,195,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,Tyler Lacy,DE,11,25,76,285,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,Sam LaPorta,TE,11,25,75,245,0,0,0,0,0,0,0,OK,50,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
